employee_id,name_mask,gender,birth_year,hire_date,leave_date,leave_type,leave_reason_code,current_dept_id,current_level_code,is_key_talent,probation_end,status_end
E02938,施静娜,女,1984,2020-04-16,,,,D03,L2,1,2020-07-15,active
E02939,华莲*,女,1995,2023-10-04,2025-11-11,invol,R06,D03,L2,0,2024-01-02,left
E02940,王雪玲,男,1989,2020-07-18,2025-01-18,invol,R09,D01,L3,0,2020-10-16,left
E02941,杨怡*,女,1988,2024-04-23,,,,D02,L3,0,2024-10-20,active
E02942,喻莲*,女,1997,2024-07-31,,,,D02,L2,0,2025-01-27,active
E02943,张慧素,男,2000,2022-09-10,2025-05-05,vol,R01,D01,L2,0,2022-12-09,left
E02944,邹妹春,男,1985,2022-01-06,,,,D04,L1,0,2022-07-05,active
E02945,吴艳香,男,1982,2018-05-12,,,,D06,L1,0,2018-08-10,active
E02946,卫月娥,男,1987,2018-06-14,,,,D01,L3,0,2018-09-12,active
E02947,秦荣真,女,1992,2018-05-27,,,,D01,L2,0,2018-08-25,active
E02948,朱香*,女,2000,2023-05-08,,,,D06,L1,0,2023-08-06,active
E02949,秦丽萍,男,1988,2017-02-12,2025-03-02,invol,R06,D01,L4,0,2017-05-13,left
E02950,曹嘉*,女,1994,2021-06-15,,,,D07,L4,1,2021-09-13,active
E02951,戚丽*,男,2001,2024-12-25,2025-12-03,vol,R01,D01,L5,1,2025-03-25,left
E02952,李凤*,男,1995,2023-08-23,,,,D12,L1,0,2023-11-21,active
E02953,郑芝杰,女,1993,2017-06-10,,,,D03,L3,0,2017-09-08,active
E02954,尤妹爱,女,2001,2023-07-02,,,,D06,L6,1,2023-12-29,active
E02955,戚红菊,女,1990,2024-08-03,,,,D05,L1,0,2025-01-30,active
E02956,华素*,男,1996,2022-10-28,2025-09-09,invol,R08,D08,L1,0,2023-04-26,left
E02957,钱芬洁,女,1993,2018-01-30,,,,D10,L5,1,2018-04-30,active
E02958,施丽*,女,1982,2017-10-06,,,,D01,L2,0,2018-01-04,active
E02959,秦瑞*,男,1979,2017-09-24,,,,D01,L5,1,2018-03-23,active
E02960,张瑞*,女,2000,2024-09-03,2025-04-13,invol,R07,D04,L3,0,2025-03-02,left
E02961,秦玲媛,女,1987,2019-09-04,,,,D03,L5,0,2019-12-03,active
E02962,蒋美*,男,1986,2021-11-03,,,,D11,L2,0,2022-02-01,active
E02963,吕雅明,男,1991,2024-06-11,2025-02-28,vol,R02,D04,L3,0,2024-09-09,left
E02964,孙慧秀,女,1986,2020-12-30,,,,D11,L3,1,2021-03-30,active
E02965,冯莲芬,男,1981,2018-06-25,,,,D01,L3,0,2018-12-22,active
E02966,杨洋*,男,1994,2023-01-15,,,,D01,L7,0,2023-04-15,active
E02967,华爱萍,男,1997,2024-07-13,2025-11-06,vol,R01,D03,L2,0,2024-10-11,left
E02968,赵雅*,女,1999,2024-07-06,,,,D01,L1,0,2024-10-04,active
E02969,施翠*,男,1984,2021-06-10,,,,D11,L2,0,2021-09-08,active
E02970,冯琳凡,男,1990,2024-06-15,,,,D03,L1,0,2024-09-13,active
E02971,施娜*,男,1992,2022-04-27,2025-06-02,invol,R07,D11,L7,1,2022-07-26,left
E02972,曹瑞*,男,1994,2023-06-16,2025-11-16,vol,R01,D03,L2,0,2023-09-14,left
E02973,喻玉*,女,1987,2019-01-14,,,,D03,L2,0,2019-04-14,active
E02974,杨美*,男,1996,2022-05-16,,,,D01,L2,0,2022-08-14,active
E02975,尤雪霞,男,1988,2024-11-03,,,,D05,L3,0,2025-02-01,active
E02976,严勇菊,未披露,1985,2019-03-08,2025-03-18,invol,R08,D05,L3,0,2019-06-06,left
E02977,吕强*,男,1987,2020-09-13,2025-02-19,vol,R03,D02,L3,0,2020-12-12,left
E02978,孔梅*,男,1992,2022-01-17,,,,D11,L3,0,2022-07-16,active
E02979,钱丽明,女,1989,2018-04-21,,,,D01,L3,1,2018-10-18,active
E02980,卫春*,男,1996,2019-09-21,,,,D03,L2,0,2019-12-20,active
E02981,赵嘉*,女,1993,2024-08-08,,,,D06,L2,0,2024-11-06,active
E02982,尤真*,女,2000,2023-02-07,,,,D06,L1,0,2023-05-08,active
E02983,吕军*,男,1974,2023-07-01,,,,D01,L1,0,2023-09-29,active
E02984,陶凡*,男,1988,2024-02-10,2025-09-22,vol,R03,D03,L6,0,2024-05-10,left
E02985,金艳*,女,1993,2022-11-08,,,,D03,L3,0,2023-02-06,active
E02986,孙艳真,男,1989,2020-10-07,,,,D03,L3,0,2021-01-05,active
E02987,王巧*,女,1992,2022-08-26,,,,D01,L5,0,2022-11-24,active
E02988,张英菊,男,1985,2019-01-20,,,,D04,L2,0,2019-07-19,active
E02989,姜美*,男,1988,2018-03-06,2025-11-11,invol,R07,D05,L3,0,2018-06-04,left
E02990,周娜艳,男,1995,2019-01-01,,,,D01,L4,0,2019-06-30,active
E02991,吕真萍,女,1993,2024-02-08,2025-04-26,invol,R06,D01,L2,0,2024-08-06,left
E02992,曹珠磊,男,1983,2024-11-22,,,,D05,L3,0,2025-05-21,active
E02993,李燕佳,女,1985,2024-06-17,,,,D01,L2,0,2024-09-15,active
E02994,杨荣*,女,1987,2020-07-29,,,,D01,L4,0,2020-10-27,active
E02995,许怡静,男,1989,2019-06-15,,,,D01,L2,0,2019-09-13,active
E02996,喻娜艳,男,1995,2020-03-01,,,,D01,L4,0,2020-05-30,active
E02997,褚军*,男,1989,2024-01-21,2025-04-17,vol,R01,D07,L1,0,2024-04-20,left
E02998,周欣*,男,1987,2023-08-01,,,,D06,L1,0,2023-10-30,active
E02999,喻慧*,男,1996,2024-10-14,,,,D06,L2,0,2025-01-12,active
E03000,华静*,男,1992,2024-07-01,,,,D05,L2,0,2024-12-28,active
E03001,姜娟*,女,1990,2021-07-22,,,,D11,L6,0,2021-10-20,active
E03002,姜娥*,男,1985,2020-08-13,,,,D06,L1,0,2020-11-11,active
E03003,施强*,女,1991,2022-05-04,,,,D01,L6,0,2022-08-02,active
E03004,赵春*,女,1978,2019-09-24,2025-08-10,vol,R01,D01,L4,0,2019-12-23,left
E03005,金爱*,男,1996,2018-03-07,2025-06-26,vol,R04,D09,L1,0,2018-06-05,left
E03006,秦雪淑,男,1992,2023-07-11,,,,D12,L1,0,2023-10-09,active
E03007,周洁*,女,1982,2018-07-07,,,,D01,L5,1,2018-10-05,active
E03008,褚涛芳,男,1993,2021-06-29,,,,D02,L2,0,2021-09-27,active
E03009,周娥*,女,1986,2023-10-30,,,,D05,L5,0,2024-01-28,active
E03010,喻艳*,女,1990,2022-09-17,,,,D02,L4,0,2022-12-16,active
E03011,施琳*,女,1996,2022-06-28,,,,D03,L3,0,2022-09-26,active
E03012,孔军玉,女,1995,2020-12-17,,,,D10,L1,0,2021-03-17,active
E03013,秦嘉*,男,1997,2023-03-23,,,,D02,L3,0,2023-06-21,active
E03014,吕素*,男,1993,2024-09-30,2025-09-15,vol,R01,D11,L3,0,2024-12-29,left
E03015,赵春*,女,1986,2017-04-18,2025-06-16,invol,R07,D07,L4,0,2017-07-17,left
E03016,许娜*,男,1992,2021-07-06,2025-08-06,vol,R03,D01,L4,0,2021-10-04,left
E03017,吕芝*,男,1992,2024-08-29,,,,D11,L5,1,2025-02-25,active
E03018,邹娜慧,女,1974,2019-12-20,,,,D03,L2,0,2020-03-19,active
E03019,喻英媛,女,2001,2024-07-23,,,,D12,L4,0,2024-10-21,active
E03020,杨妹雪,女,1994,2023-10-28,2025-02-19,invol,R07,D01,L2,0,2024-04-25,left
E03021,尤玲丽,男,1993,2021-04-30,,,,D01,L1,0,2021-07-29,active
E03022,吴娜雅,女,1987,2022-09-27,,,,D06,L4,0,2022-12-26,active
E03023,施爱*,男,1996,2023-02-01,2025-04-20,vol,R04,D01,L1,0,2023-05-02,left
E03024,秦春月,女,1989,2024-02-06,2025-12-23,vol,R04,D06,L6,0,2024-05-06,left
E03025,曹凤艳,男,1994,2023-06-15,,,,D01,L3,0,2023-09-13,active
E03026,吴静雪,男,1984,2018-05-23,,,,D05,L2,0,2018-08-21,active
E03027,卫艳怡,女,1997,2024-10-26,2025-03-28,vol,R01,D11,L3,0,2025-04-24,left
E03028,褚彩*,女,1984,2021-04-29,,,,D03,L1,0,2021-07-28,active
E03029,喻红佳,女,2002,2024-12-19,2025-03-14,invol,R06,D01,L3,0,2025-03-19,left
E03030,华凤丽,女,1993,2019-05-01,,,,D11,L2,0,2019-07-30,active
E03031,赵春霞,女,1996,2022-12-23,,,,D03,L5,0,2023-03-23,active
E03032,戚军*,男,1992,2024-12-26,2025-11-16,invol,R06,D04,L4,1,2025-03-26,left
E03033,孙欣*,男,1996,2023-04-22,,,,D02,L4,1,2023-07-21,active
E03034,许玉*,男,1983,2019-03-22,,,,D02,L4,0,2019-09-18,active
E03035,钱玲*,男,1994,2019-06-27,,,,D05,L6,1,2019-09-25,active
E03036,冯超娜,男,2000,2024-11-20,2025-09-28,invol,R06,D03,L2,0,2025-02-18,left
E03037,施佳翠,女,1996,2020-11-17,2025-11-08,vol,R01,D08,L2,0,2021-02-15,left
E03038,戚杰*,男,1985,2021-05-26,,,,D11,L1,0,2021-08-24,active
E03039,严环静,女,1995,2023-02-22,,,,D08,L3,0,2023-05-23,active
E03040,喻荣*,女,1997,2023-10-11,2025-09-24,vol,R01,D01,L6,1,2024-01-09,left
E03041,姜芳佳,男,1993,2023-06-18,,,,D12,L3,0,2023-09-16,active
E03042,邹芳*,女,1988,2017-04-20,,,,D01,L1,0,2017-07-19,active
E03043,韩涛*,男,1994,2024-09-13,,,,D02,L2,0,2024-12-12,active
E03044,施凡彩,女,1989,2024-07-11,,,,D03,L2,0,2025-01-07,active
E03045,吴凤杰,女,1999,2021-06-10,,,,D11,L1,1,2021-09-08,active
E03046,朱香*,女,1993,2023-08-23,2025-01-26,vol,R05,D03,L5,1,2024-02-19,left
E03047,陈荣芬,男,1997,2023-10-02,,,,D06,L2,0,2023-12-31,active
E03048,魏丽*,女,1991,2024-09-11,,,,D03,L1,0,2024-12-10,active
E03049,褚彩媛,男,1997,2024-06-19,,,,D06,L1,1,2024-09-17,active
E03050,秦伟妹,女,1990,2019-02-11,,,,D05,L1,0,2019-08-10,active
E03051,陈艳*,男,1995,2024-03-15,2025-08-23,invol,R07,D01,L1,0,2024-06-13,left
E03052,冯琳艳,男,1987,2020-03-28,2025-02-27,invol,R07,D02,L1,0,2020-06-26,left
E03053,金慧*,女,1992,2018-01-13,,,,D01,L5,1,2018-04-13,active
E03054,杨华*,女,1993,2023-06-18,,,,D01,L1,0,2023-09-16,active
E03055,戚嘉芳,男,2002,2024-05-19,,,,D07,L2,0,2024-08-17,active
E03056,秦静淑,女,1988,2022-05-20,,,,D03,L3,0,2022-08-18,active
E03057,赵兰*,女,1983,2018-04-03,,,,D05,L2,0,2018-07-02,active
E03058,沈娟*,女,1998,2020-08-25,,,,D05,L2,0,2020-11-23,active
E03059,郑嘉*,女,1996,2023-06-28,,,,D03,L1,0,2023-12-25,active
E03060,韩佳*,男,1988,2018-12-16,,,,D06,L1,0,2019-03-16,active
E03061,陶杰*,女,1984,2020-08-26,2025-04-30,invol,R09,D01,L4,0,2020-11-24,left
E03062,卫芝梅,男,1988,2021-04-09,,,,D01,L2,0,2021-07-08,active
E03063,冯英凤,女,1993,2017-07-10,,,,D01,L2,0,2017-10-08,active
E03064,杨凤*,女,1995,2017-01-28,2025-01-15,invol,R06,D03,L5,1,2017-04-28,left
E03065,曹秀欣,男,1983,2021-09-20,,,,D01,L5,0,2021-12-19,active
E03066,李珠*,女,1998,2020-09-07,,,,D01,L2,0,2021-03-06,active
E03067,魏勇淑,男,1972,2017-10-08,,,,D04,L2,0,2018-01-06,active
E03068,曹美*,男,1990,2024-12-24,,,,D01,L1,1,2025-03-24,active
E03069,邹欣军,女,2001,2024-03-28,,,,D01,L2,0,2024-06-26,active
E03070,冯月美,女,1990,2021-08-31,,,,D12,L1,0,2021-11-29,active
E03071,张芳*,女,1991,2024-11-24,,,,D01,L4,0,2025-02-22,active
E03072,卫娥珠,男,1996,2023-01-23,2025-02-07,vol,R01,D03,L1,0,2023-04-23,left
E03073,吕玉*,男,1996,2018-10-07,2025-10-28,vol,R02,D02,L3,1,2019-01-05,left
E03074,金英*,女,1975,2019-09-15,,,,D11,L3,0,2019-12-14,active
E03075,严荣*,女,1985,2019-06-14,2025-12-04,invol,R06,D01,L1,0,2019-09-12,left
E03076,何娜*,女,1991,2022-09-27,,,,D01,L3,0,2023-03-26,active
E03077,曹雅*,男,1996,2024-04-12,2025-09-11,invol,R08,D02,L2,0,2024-10-09,left
E03078,王芳*,男,1988,2018-01-19,,,,D11,L1,0,2018-04-19,active
E03079,赵兰*,女,1996,2023-04-09,2025-10-15,invol,R06,D03,L3,0,2023-07-08,left
E03080,陶妹*,女,1994,2020-09-24,,,,D01,L7,1,2020-12-23,active
E03081,郑强*,男,1984,2020-08-10,,,,D02,L3,0,2020-11-08,active
E03082,尤勇丽,男,1981,2024-04-17,,,,D02,L1,0,2024-07-16,active
E03083,施慧*,男,2001,2023-04-01,,,,D01,L6,0,2023-06-30,active
E03084,杨杰*,女,1990,2021-09-26,,,,D01,L4,0,2021-12-25,active
E03085,许荣*,女,1990,2024-10-23,,,,D01,L4,0,2025-01-21,active
E03086,赵雪*,女,1990,2024-10-02,,,,D02,L5,0,2024-12-31,active
E03087,吴凡*,男,1992,2024-11-03,,,,D11,L1,0,2025-05-02,active
E03088,沈翠怡,女,1995,2022-11-15,,,,D05,L1,0,2023-02-13,active
E03089,赵敏*,女,1985,2022-05-08,2025-03-11,invol,R09,D01,L2,0,2022-08-06,left
E03090,金华洋,男,1991,2020-08-08,2025-01-03,vol,R01,D01,L1,0,2020-11-06,left
E03091,陶春真,男,2002,2024-02-12,,,,D12,L1,0,2024-08-10,active
E03092,尤超勇,男,1995,2017-12-16,,,,D03,L1,0,2018-03-16,active
E03093,陈芝*,男,1984,2022-10-07,,,,D06,L2,0,2023-01-05,active
E03094,郑妹娥,男,1996,2024-06-01,,,,D05,L1,0,2024-11-28,active
E03095,郑翠芳,女,1992,2022-07-10,,,,D05,L5,0,2023-01-06,active
E03096,陶爱菊,女,1987,2020-10-16,,,,D03,L3,0,2021-01-14,active
E03097,尤瑞*,男,1991,2024-08-03,2025-02-15,invol,R07,D03,L3,0,2025-01-30,left
E03098,华艳*,女,1989,2020-02-07,2025-03-14,invol,R06,D06,L5,0,2020-05-07,left
E03099,朱伟珠,女,1978,2018-10-02,,,,D03,L4,1,2018-12-31,active
E03100,钱梅*,男,1983,2019-08-22,2025-05-04,vol,R01,D01,L2,0,2019-11-20,left
E03101,陈莲*,男,1997,2020-07-13,,,,D01,L1,0,2020-10-11,active
E03102,郑艳娥,女,1978,2019-09-12,2025-09-13,invol,R09,D01,L5,0,2019-12-11,left
E03103,李真*,男,1996,2018-02-01,,,,D01,L5,0,2018-07-31,active
E03104,陈慧*,男,1989,2020-06-15,2025-08-23,vol,R03,D12,L3,0,2020-12-12,left
E03105,华明*,男,1982,2022-10-28,,,,D06,L5,0,2023-01-26,active
E03106,陈淑*,男,1992,2023-10-08,,,,D03,L1,0,2024-01-06,active
E03107,孙霞艳,女,1977,2018-06-27,,,,D01,L4,0,2018-09-25,active
E03108,冯兰*,男,1986,2024-10-10,,,,D11,L2,0,2025-01-08,active
E03109,韩真*,男,1990,2017-12-25,,,,D08,L3,0,2018-06-23,active
E03110,周超勇,男,2000,2022-04-11,,,,D01,L1,0,2022-07-10,active
E03111,孙美环,男,1991,2020-06-25,2025-06-14,invol,R07,D12,L1,0,2020-09-23,left
E03112,冯娜*,女,1992,2021-09-25,2025-01-26,vol,R01,D01,L5,1,2021-12-24,left
E03113,许惠娟,女,1996,2022-02-02,,,,D01,L4,1,2022-08-01,active
E03114,褚明*,女,1982,2021-09-18,,,,D12,L2,0,2021-12-17,active
E03115,金军*,男,1988,2017-07-23,,,,D05,L1,1,2017-10-21,active
E03116,杨伟*,男,1990,2022-05-08,2025-04-04,vol,R01,D05,L4,0,2022-11-04,left
E03117,曹巧*,女,1980,2019-09-26,,,,D02,L2,0,2019-12-25,active
E03118,施菊佳,女,1985,2022-06-07,,,,D03,L1,0,2022-09-05,active
E03119,韩怡磊,女,1992,2017-11-15,,,,D08,L1,0,2018-02-13,active
E03120,吕嘉*,男,1995,2017-12-20,,,,D01,L3,0,2018-03-20,active
E03121,金娜*,女,1976,2017-01-23,,,,D03,L4,1,2017-04-23,active
E03122,周妹娟,男,1980,2018-03-06,2025-03-15,vol,R01,D12,L5,0,2018-06-04,left
E03123,姜洋芳,男,1992,2023-12-28,2025-06-25,invol,R08,D02,L1,0,2024-03-27,left
E03124,李芳*,男,1988,2021-04-16,,,,D11,L2,0,2021-07-15,active
E03125,华娥玉,女,2002,2024-11-20,2025-07-12,vol,R02,D01,L2,0,2025-02-18,left
E03126,钱兰翠,女,1979,2017-11-16,,,,D03,L6,0,2018-02-14,active
E03127,陶娜春,男,1993,2020-10-02,,,,D06,L5,1,2020-12-31,active
E03128,邹红*,女,1985,2017-03-29,2025-09-06,invol,R06,D03,L4,0,2017-09-25,left
E03129,朱磊琳,女,1983,2016-12-30,2025-10-27,invol,R09,D11,L2,0,2017-06-28,left
E03130,卫强*,男,1992,2017-11-06,2025-12-27,invol,R07,D03,L5,0,2018-02-04,left
E03131,孙洁强,男,1986,2019-10-11,,,,D03,L5,0,2020-01-09,active
E03132,李芳*,女,1988,2018-09-09,,,,D02,L2,1,2018-12-08,active
E03133,邹霞*,女,1990,2020-01-01,,,,D02,L3,1,2020-03-31,active
E03134,何霞*,女,1980,2017-01-13,,,,D01,L1,0,2017-04-13,active
E03135,孔梅*,女,1994,2024-11-16,2025-03-09,vol,R01,D05,L3,1,2025-05-15,left
E03136,钱霞洋,女,1992,2020-05-12,,,,D08,L3,0,2020-08-10,active
E03137,郑丽雅,男,1986,2020-10-11,2025-01-12,vol,R01,D08,L6,1,2021-04-09,left
E03138,孔杰*,男,2001,2023-10-28,2025-07-26,vol,R02,D01,L2,0,2024-01-26,left
E03139,许勇雅,男,1991,2022-11-28,2025-09-02,vol,R04,D01,L3,0,2023-02-26,left
E03140,秦玲慧,女,2002,2024-10-25,,,,D08,L4,0,2025-01-23,active
E03141,许娜彩,女,1988,2017-03-27,,,,D03,L6,0,2017-06-25,active
E03142,尤佳*,男,1981,2023-10-16,,,,D01,L6,0,2024-01-14,active
E03143,谢丽*,女,2000,2022-02-06,,,,D01,L5,1,2022-05-07,active
E03144,金彩*,女,1992,2024-08-16,,,,D08,L2,0,2025-02-12,active
E03145,孔萍*,女,1990,2020-03-05,,,,D04,L1,0,2020-06-03,active
E03146,谢梅*,男,1996,2024-01-24,2025-04-13,vol,R01,D10,L3,0,2024-07-22,left
E03147,严瑞*,男,1999,2024-07-21,,,,D02,L1,0,2024-10-19,active
E03148,金莺磊,女,1999,2022-05-22,,,,D01,L7,0,2022-08-20,active
E03149,邹菊*,男,1989,2024-12-20,,,,D02,L2,0,2025-06-18,active
E03150,秦梅*,男,1988,2017-01-25,2025-12-27,invol,R07,D02,L6,0,2017-04-25,left
E03151,吕敏凤,男,1982,2017-08-12,,,,D12,L6,0,2018-02-08,active
E03152,孔菊凡,男,2002,2024-05-06,,,,D05,L3,0,2024-08-04,active
E03153,杨雪敏,女,1984,2021-03-30,,,,D08,L3,0,2021-06-28,active
E03154,尤淑丽,男,1999,2022-03-31,2025-06-21,vol,R04,D01,L1,0,2022-06-29,left
E03155,秦瑞*,男,1986,2018-10-29,,,,D12,L5,1,2019-01-27,active
E03156,陶美*,女,1987,2024-08-13,,,,D01,L2,1,2025-02-09,active
E03157,陶丽*,男,1997,2022-11-15,,,,D01,L2,0,2023-02-13,active
E03158,陶燕*,女,1992,2018-08-12,,,,D09,L3,0,2019-02-08,active
E03159,施明*,女,1988,2018-07-07,,,,D06,L3,0,2018-10-05,active
E03160,魏杰*,男,1988,2023-07-01,,,,D11,L1,0,2023-09-29,active
E03161,李素莲,女,1990,2024-09-12,,,,D03,L1,0,2024-12-11,active
E03162,喻惠梅,男,1989,2020-08-23,,,,D11,L3,0,2021-02-19,active
E03163,喻菊*,女,1992,2018-03-29,,,,D01,L1,0,2018-06-27,active
E03164,沈洋*,男,1989,2019-10-23,2025-02-07,vol,R01,D02,L1,0,2020-04-20,left
E03165,戚玉英,男,2000,2023-04-18,,,,D03,L1,0,2023-07-17,active
E03166,秦勇欣,女,1989,2022-04-04,2025-01-11,vol,R02,D12,L1,0,2022-07-03,left
E03167,孔巧云,男,1989,2021-11-17,2025-12-03,vol,R02,D02,L3,0,2022-02-15,left
E03168,尤娜*,男,1998,2023-08-15,,,,D06,L1,1,2023-11-13,active
E03169,卫爱*,男,1997,2019-01-18,2025-01-27,vol,R01,D04,L1,0,2019-04-18,left
E03170,沈军敏,女,1996,2020-11-20,,,,D11,L2,0,2021-02-18,active
E03171,孙军莺,男,1982,2021-11-06,,,,D01,L1,0,2022-02-04,active
E03172,赵娜霞,男,1996,2018-01-05,,,,D01,L6,1,2018-07-04,active
E03173,尤巧*,女,1989,2018-10-06,,,,D01,L5,0,2019-01-04,active
E03174,严洋*,女,1990,2018-08-05,,,,D03,L3,0,2019-02-01,active
E03175,杨凤*,女,1977,2020-03-10,,,,D01,L2,0,2020-09-06,active
E03176,许凤*,女,1987,2022-03-19,2025-04-06,vol,R04,D11,L4,0,2022-09-15,left
E03177,陈艳*,女,1998,2020-01-11,,,,D08,L6,0,2020-04-10,active
E03178,朱佳兰,未披露,2001,2023-08-29,2025-07-26,invol,R06,D02,L3,0,2024-02-25,left
E03179,戚荣瑞,男,1997,2023-02-22,,,,D02,L4,1,2023-08-21,active
E03180,喻杰*,男,1982,2024-08-13,,,,D02,L4,0,2024-11-11,active
E03181,何丽*,男,1998,2021-05-11,,,,D07,L2,0,2021-08-09,active
E03182,曹凡娜,女,1992,2023-07-05,2025-08-05,vol,R03,D04,L3,1,2024-01-01,left
E03183,卫雪*,男,1991,2023-03-10,,,,D05,L3,0,2023-09-06,active
E03184,王芳*,男,1995,2022-05-31,,,,D11,L1,1,2022-08-29,active
E03185,张媛*,男,1988,2017-03-26,,,,D11,L3,0,2017-06-24,active
E03186,王月菊,男,1991,2020-08-02,,,,D01,L4,0,2020-10-31,active
E03187,陶萍*,男,1984,2024-09-24,,,,D02,L3,0,2025-03-23,active
E03188,华爱*,女,1994,2022-04-30,2025-06-28,vol,R01,D06,L2,0,2022-10-27,left
E03189,陈涛*,女,1993,2024-05-18,,,,D03,L2,0,2024-11-14,active
E03190,秦强娟,女,1985,2023-01-09,,,,D01,L1,0,2023-04-09,active
E03191,邹敏*,女,1989,2023-02-25,,,,D06,L3,0,2023-05-26,active
E03192,喻静*,男,1997,2019-08-06,2025-08-16,vol,R01,D03,L1,0,2019-11-04,left
E03193,韩素梅,女,1988,2019-03-15,,,,D11,L3,0,2019-06-13,active
E03194,陈环洁,男,1991,2023-05-13,,,,D01,L2,0,2023-08-11,active
E03195,姜静磊,男,1984,2018-05-16,2025-06-15,vol,R01,D05,L2,0,2018-08-14,left
E03196,秦娜莺,男,1988,2018-05-13,2025-02-24,invol,R06,D09,L3,0,2018-08-11,left
E03197,王磊伟,男,1977,2017-12-29,2025-09-01,invol,R09,D03,L5,1,2018-03-29,left
E03198,韩敏玲,未披露,1986,2023-07-19,2025-09-06,vol,R04,D03,L6,1,2023-10-17,left
E03199,孙莲*,女,1980,2018-12-23,,,,D11,L4,0,2019-03-23,active
E03200,何玉*,男,1989,2020-11-15,,,,D03,L2,0,2021-02-13,active
E03201,李菊强,男,1986,2020-07-14,2025-11-26,vol,R02,D11,L2,0,2020-10-12,left
E03202,戚伟*,女,1995,2020-11-07,,,,D01,L2,0,2021-05-06,active
E03203,张秀琳,男,1992,2022-11-16,,,,D07,L1,0,2023-02-14,active
E03204,金嘉*,男,1987,2018-02-11,,,,D07,L1,0,2018-05-12,active
E03205,吴嘉*,男,1985,2024-12-14,2025-05-09,invol,R07,D07,L4,0,2025-03-14,left
E03206,张军*,男,1994,2024-12-18,,,,D06,L3,0,2025-03-18,active
E03207,朱香*,男,1995,2024-01-29,,,,D03,L4,1,2024-07-27,active
E03208,张雪*,男,1990,2017-09-09,,,,D09,L1,0,2018-03-08,active
E03209,周翠莲,男,1990,2024-06-10,2025-09-05,invol,R06,D04,L3,0,2024-09-08,left
E03210,许春玲,女,1980,2022-07-13,2025-12-14,vol,R01,D02,L2,0,2022-10-11,left
E03211,郑香艳,男,1994,2019-07-11,,,,D11,L1,0,2019-10-09,active
E03212,杨翠欣,男,1994,2023-12-02,,,,D05,L1,0,2024-05-30,active
E03213,朱伟*,男,1989,2020-06-28,,,,D02,L4,0,2020-09-26,active
E03214,陈莲*,男,1990,2022-06-23,,,,D01,L2,0,2022-09-21,active
E03215,蒋欣*,男,1994,2019-10-09,,,,D04,L1,0,2020-04-06,active
E03216,邹巧*,男,1984,2017-06-04,,,,D03,L5,0,2017-09-02,active
E03217,严静*,男,1986,2024-08-27,,,,D04,L3,0,2025-02-23,active
E03218,赵芳*,女,1993,2024-04-04,,,,D11,L5,0,2024-07-03,active
E03219,褚娥*,男,1984,2020-04-16,,,,D03,L1,1,2020-07-15,active
E03220,魏霞*,女,1994,2021-07-28,,,,D01,L3,0,2021-10-26,active
E03221,谢月丽,女,1983,2021-09-07,,,,D12,L5,0,2021-12-06,active
E03222,魏秀*,男,1986,2017-08-10,,,,D01,L2,0,2017-11-08,active
E03223,陶燕*,女,1995,2020-05-25,,,,D01,L4,0,2020-08-23,active
E03224,杨霞*,男,1985,2018-09-15,,,,D03,L1,0,2019-03-14,active
E03225,郑芝霞,男,1988,2021-09-17,,,,D01,L4,1,2021-12-16,active
E03226,陶玲萍,女,1988,2018-12-15,,,,D01,L3,0,2019-03-15,active
E03227,华秀*,男,1989,2021-12-15,,,,D02,L2,1,2022-03-15,active
E03228,王兰*,男,1976,2017-12-13,2025-03-11,invol,R06,D02,L5,0,2018-03-13,left
E03229,许华*,男,1993,2021-01-20,2025-03-10,invol,R09,D04,L3,0,2021-04-20,left
E03230,严媛丽,男,1986,2022-04-21,2025-04-01,vol,R02,D03,L3,1,2022-07-20,left
E03231,邹欣*,男,1999,2023-05-27,2025-03-16,vol,R01,D01,L6,1,2023-08-25,left
E03232,朱爱荣,女,1994,2024-02-07,,,,D11,L3,0,2024-05-07,active
E03233,许淑*,男,1995,2022-07-17,2025-09-17,vol,R03,D11,L1,0,2022-10-15,left
E03234,曹静*,男,1983,2018-10-09,,,,D01,L1,0,2019-01-07,active
E03235,孙勇*,女,1993,2022-08-31,,,,D05,L4,0,2022-11-29,active
E03236,李杰*,男,1991,2020-06-14,,,,D03,L6,1,2020-09-12,active
E03237,赵春*,女,1997,2022-09-25,,,,D06,L4,1,2023-03-24,active
E03238,李凡淑,男,1989,2020-05-06,,,,D01,L5,0,2020-11-02,active
E03239,周明艳,女,1980,2018-11-27,2025-10-24,vol,R02,D01,L1,0,2019-02-25,left
E03240,魏荣萍,男,1987,2024-12-28,2025-03-28,invol,R08,D01,L6,0,2025-03-28,left
E03241,蒋芬*,男,1981,2019-07-01,,,,D03,L5,1,2019-09-29,active
E03242,喻凡*,男,1991,2017-01-20,2025-11-27,invol,R08,D05,L2,0,2017-04-20,left
E03243,褚欣巧,女,1992,2022-01-01,2025-03-31,vol,R01,D07,L4,1,2022-06-30,left
E03244,杨秀凡,女,1990,2018-06-23,,,,D03,L1,0,2018-12-20,active
E03245,谢爱凡,男,1987,2020-09-01,2025-09-14,vol,R01,D06,L3,0,2020-11-30,left
E03246,朱真艳,男,1996,2018-05-03,,,,D01,L5,0,2018-08-01,active
E03247,钱静霞,男,1989,2021-11-12,,,,D04,L3,0,2022-05-11,active
